2433;Sárosd;FE;47.050;18.650;4812.000;3397;1126
2434;Hantos;FE;47.000;18.700;3696.000;950;373
2435;Nagylók;FE;46.967;18.667;3244.000;1081;461
2440;Százhalombatta;PE;47.333;18.933;2806.000;18226;7187
2441;Százhalombatta;PE;47.333;18.933;2806.000;18226;7187
2442;Százhalombatta;PE;47.333;18.933;2806.000;18226;7187
2443;Százhalombatta;PE;47.333;18.933;2806.000;18226;7187
2444;Százhalombatta;PE;47.333;18.933;2806.000;18226;7187
2451;Ercsi;FE;47.250;18.900;6531.000;8426;3142
2453;Ercsi;FE;47.250;18.900;6531.000;8426;3142
2454;Iváncsa;FE;47.150;18.817;2517.000;2932;1009
2455;Beloiannisz;FE;47.167;18.833;454.000;1161;436
2456;Besnyő;FE;47.183;18.817;4464.000;1808;659
2457;Adony;FE;47.117;18.867;6105.000;3839;1458
2458;Kulcs;FE;47.050;18.917;1673.000;2503;792
2459;Rácalmás;FE;47.017;18.950;4064.000;4461;1417
2461;Tárnok;PE;47.367;18.850;2360.000;9029;3320
2462;Martonvásár;FE;47.317;18.783;3125.000;5702;1927
2463;Tordas;FE;47.350;18.750;1676.000;2000;613
2464;Gyúró;FE;47.383;18.733;2437.000;1287;439
2465;Ráckeresztúr;FE;47.267;18.833;3530.000;3296;1253
2471;Baracska;FE;47.283;18.767;3968.000;2723;975
2472;Kajászó;FE;47.317;18.733;2398.000;1054;392
2473;Vál;FE;47.367;18.683;4048.000;2494;890
2475;Kápolnásnyék;FE;47.233;18.683;4150.000;3483;1421
2476;Pázmánd;FE;47.283;18.667;2714.000;2054;883
2477;Vereb;FE;47.317;18.617;2232.000;801;310
2481;Velence;FE;47.233;18.650;3337.000;5173;2084
2482;Velence;FE;47.233;18.650;3337.000;5173;2084
2483;Gárdony;FE;47.200;18.650;6350.000;9303;3707
2484;Gárdony;FE;47.200;18.650;6350.000;9303;3707
2485;Gárdony;FE;47.200;18.650;6350.000;9303;3707
2490;Pusztaszabolcs;FE;47.133;18.767;5167.000;6192;2229
2500;Esztergom;KE;47.800;18.750;10035.000;30928;11930
2501;Esztergom;KE;47.800;18.750;10035.000;30928;11930
2503;Esztergom;KE;47.800;18.750;10035.000;30928;11930
2508;Esztergom;KE;47.800;18.750;10035.000;30928;11930
2509;Esztergom;KE;47.800;18.750;10035.000;30928;11930
